year,stage,special,state,state_postal,state_fips,state_icpsr,county_name,county_fips,county_ansi,county_lat,county_long,jurisdiction,precinct,candidate,candidate_normalized,office,district,writein,party,mode,votes,candidate_opensecrets,candidate_wikidata,candidate_party,candidate_last,candidate_first,candidate_middle,candidate_full,candidate_suffix,candidate_nickname,candidate_fec,candidate_fec_name,candidate_google,candidate_govtrack,candidate_icpsr,candidate_maplight
2016,gen,FALSE,Rhode Island,RI,44,5,Bristol County,44001,01219777,41.706831,-71.286637,Barrington,Barrington 0102; 102,,,US House,1,TRUE,non-partisan,election day,2,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Bristol County,44001,01219777,41.706831,-71.286637,Barrington,Barrington 0102; 102,,,US House,1,TRUE,non-partisan,mail,1,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Bristol County,44001,01219777,41.706831,-71.286637,Barrington,Barrington 0102; 102,David N. Cicilline,cicilline,US House,1,FALSE,democratic,election day,1073,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Bristol County,44001,01219777,41.706831,-71.286637,Barrington,Barrington 0102; 102,David N. Cicilline,cicilline,US House,1,FALSE,democratic,mail,152,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Bristol County,44001,01219777,41.706831,-71.286637,Barrington,Barrington 0102; 102,Harold Russell Taub,taub,US House,1,FALSE,republican,election day,714,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Bristol County,44001,01219777,41.706831,-71.286637,Barrington,Barrington 0102; 102,Harold Russell Taub,taub,US House,1,FALSE,republican,mail,76,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Bristol County,44001,01219777,41.706831,-71.286637,Barrington,Barrington 0103; 103,,,US House,1,TRUE,non-partisan,election day,12,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Bristol County,44001,01219777,41.706831,-71.286637,Barrington,Barrington 0103; 103,,,US House,1,TRUE,non-partisan,mail,2,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Bristol County,44001,01219777,41.706831,-71.286637,Barrington,Barrington 0103; 103,David N. Cicilline,cicilline,US House,1,FALSE,democratic,election day,820,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Bristol County,44001,01219777,41.706831,-71.286637,Barrington,Barrington 0103; 103,David N. Cicilline,cicilline,US House,1,FALSE,democratic,mail,135,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Bristol County,44001,01219777,41.706831,-71.286637,Barrington,Barrington 0103; 103,Harold Russell Taub,taub,US House,1,FALSE,republican,election day,606,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Bristol County,44001,01219777,41.706831,-71.286637,Barrington,Barrington 0103; 103,Harold Russell Taub,taub,US House,1,FALSE,republican,mail,79,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Bristol County,44001,01219777,41.706831,-71.286637,Barrington,Barrington 0104; 104,,,US House,1,TRUE,non-partisan,election day,5,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Bristol County,44001,01219777,41.706831,-71.286637,Barrington,Barrington 0104; 104,,,US House,1,TRUE,non-partisan,mail,3,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Bristol County,44001,01219777,41.706831,-71.286637,Barrington,Barrington 0104; 104,David N. Cicilline,cicilline,US House,1,FALSE,democratic,election day,1055,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Bristol County,44001,01219777,41.706831,-71.286637,Barrington,Barrington 0104; 104,David N. Cicilline,cicilline,US House,1,FALSE,democratic,mail,141,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Bristol County,44001,01219777,41.706831,-71.286637,Barrington,Barrington 0104; 104,Harold Russell Taub,taub,US House,1,FALSE,republican,election day,726,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Bristol County,44001,01219777,41.706831,-71.286637,Barrington,Barrington 0104; 104,Harold Russell Taub,taub,US House,1,FALSE,republican,mail,69,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Bristol County,44001,01219777,41.706831,-71.286637,Barrington,Barrington 0105; 105,,,US House,1,TRUE,non-partisan,election day,11,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Bristol County,44001,01219777,41.706831,-71.286637,Barrington,Barrington 0105; 105,,,US House,1,TRUE,non-partisan,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Bristol County,44001,01219777,41.706831,-71.286637,Barrington,Barrington 0105; 105,David N. Cicilline,cicilline,US House,1,FALSE,democratic,election day,991,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Bristol County,44001,01219777,41.706831,-71.286637,Barrington,Barrington 0105; 105,David N. Cicilline,cicilline,US House,1,FALSE,democratic,mail,148,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Bristol County,44001,01219777,41.706831,-71.286637,Barrington,Barrington 0105; 105,Harold Russell Taub,taub,US House,1,FALSE,republican,election day,731,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Bristol County,44001,01219777,41.706831,-71.286637,Barrington,Barrington 0105; 105,Harold Russell Taub,taub,US House,1,FALSE,republican,mail,80,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Bristol County,44001,01219777,41.706831,-71.286637,Barrington,Barrington Limited; 106,,,US House,1,TRUE,non-partisan,election day,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Bristol County,44001,01219777,41.706831,-71.286637,Barrington,Barrington Limited; 106,,,US House,1,TRUE,non-partisan,total,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Bristol County,44001,01219777,41.706831,-71.286637,Barrington,Barrington Limited; 106,,,US House,1,TRUE,non-partisan,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Bristol County,44001,01219777,41.706831,-71.286637,Barrington,Barrington Limited; 106,David N. Cicilline,cicilline,US House,1,FALSE,democratic,election day,1,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Bristol County,44001,01219777,41.706831,-71.286637,Barrington,Barrington Limited; 106,David N. Cicilline,cicilline,US House,1,FALSE,democratic,mail,0,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Bristol County,44001,01219777,41.706831,-71.286637,Barrington,Barrington Limited; 106,Harold Russell Taub,taub,US House,1,FALSE,republican,election day,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Bristol County,44001,01219777,41.706831,-71.286637,Barrington,Barrington Limited; 106,Harold Russell Taub,taub,US House,1,FALSE,republican,total,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Bristol County,44001,01219777,41.706831,-71.286637,Barrington,Barrington Limited; 106,Harold Russell Taub,taub,US House,1,FALSE,republican,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0605; 605,,,US House,2,TRUE,non-partisan,election day,2,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0605; 605,,,US House,2,TRUE,non-partisan,mail,1,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0605; 605,Salvatore G. Caiozzo,caiozzo,US House,2,FALSE,independent,election day,35,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0605; 605,Salvatore G. Caiozzo,caiozzo,US House,2,FALSE,independent,mail,3,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0605; 605,Jeffrey C. Johnson,johnson,US House,2,FALSE,independent,election day,60,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0605; 605,Jeffrey C. Johnson,johnson,US House,2,FALSE,independent,mail,1,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0605; 605,James R. Langevin,langevin,US House,2,FALSE,democratic,election day,480,N00009724,Q1397290,Democrat,Langevin,James,R.,James R. Langevin,,Jim,H0RI02139,,kg:/m/02tvqy,400230,20136,331
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0605; 605,James R. Langevin,langevin,US House,2,FALSE,democratic,mail,30,N00009724,Q1397290,Democrat,Langevin,James,R.,James R. Langevin,,Jim,H0RI02139,,kg:/m/02tvqy,400230,20136,331
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0605; 605,Rhue R. Reis,reis,US House,2,FALSE,republican,election day,426,,,,,,,,,,H4RI02107,"REIS, RHUE",,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0605; 605,Rhue R. Reis,reis,US House,2,FALSE,republican,mail,12,,,,,,,,,,H4RI02107,"REIS, RHUE",,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0609; 609,,,US House,2,TRUE,non-partisan,election day,4,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0609; 609,,,US House,2,TRUE,non-partisan,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0609; 609,Salvatore G. Caiozzo,caiozzo,US House,2,FALSE,independent,election day,36,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0609; 609,Salvatore G. Caiozzo,caiozzo,US House,2,FALSE,independent,mail,2,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0609; 609,Jeffrey C. Johnson,johnson,US House,2,FALSE,independent,election day,77,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0609; 609,Jeffrey C. Johnson,johnson,US House,2,FALSE,independent,mail,2,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0609; 609,James R. Langevin,langevin,US House,2,FALSE,democratic,election day,483,N00009724,Q1397290,Democrat,Langevin,James,R.,James R. Langevin,,Jim,H0RI02139,,kg:/m/02tvqy,400230,20136,331
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0609; 609,James R. Langevin,langevin,US House,2,FALSE,democratic,mail,29,N00009724,Q1397290,Democrat,Langevin,James,R.,James R. Langevin,,Jim,H0RI02139,,kg:/m/02tvqy,400230,20136,331
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0609; 609,Rhue R. Reis,reis,US House,2,FALSE,republican,election day,382,,,,,,,,,,H4RI02107,"REIS, RHUE",,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0609; 609,Rhue R. Reis,reis,US House,2,FALSE,republican,mail,19,,,,,,,,,,H4RI02107,"REIS, RHUE",,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0617; 617,,,US House,2,TRUE,non-partisan,election day,2,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0617; 617,,,US House,2,TRUE,non-partisan,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0617; 617,Salvatore G. Caiozzo,caiozzo,US House,2,FALSE,independent,election day,23,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0617; 617,Salvatore G. Caiozzo,caiozzo,US House,2,FALSE,independent,mail,2,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0617; 617,Jeffrey C. Johnson,johnson,US House,2,FALSE,independent,election day,58,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0617; 617,Jeffrey C. Johnson,johnson,US House,2,FALSE,independent,mail,4,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0617; 617,James R. Langevin,langevin,US House,2,FALSE,democratic,election day,396,N00009724,Q1397290,Democrat,Langevin,James,R.,James R. Langevin,,Jim,H0RI02139,,kg:/m/02tvqy,400230,20136,331
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0617; 617,James R. Langevin,langevin,US House,2,FALSE,democratic,mail,24,N00009724,Q1397290,Democrat,Langevin,James,R.,James R. Langevin,,Jim,H0RI02139,,kg:/m/02tvqy,400230,20136,331
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0617; 617,Rhue R. Reis,reis,US House,2,FALSE,republican,election day,371,,,,,,,,,,H4RI02107,"REIS, RHUE",,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0617; 617,Rhue R. Reis,reis,US House,2,FALSE,republican,mail,19,,,,,,,,,,H4RI02107,"REIS, RHUE",,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0618; 618,,,US House,2,TRUE,non-partisan,election day,2,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0618; 618,,,US House,2,TRUE,non-partisan,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0618; 618,Salvatore G. Caiozzo,caiozzo,US House,2,FALSE,independent,election day,14,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0618; 618,Salvatore G. Caiozzo,caiozzo,US House,2,FALSE,independent,mail,1,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0618; 618,Jeffrey C. Johnson,johnson,US House,2,FALSE,independent,election day,25,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0618; 618,Jeffrey C. Johnson,johnson,US House,2,FALSE,independent,mail,6,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0618; 618,James R. Langevin,langevin,US House,2,FALSE,democratic,election day,218,N00009724,Q1397290,Democrat,Langevin,James,R.,James R. Langevin,,Jim,H0RI02139,,kg:/m/02tvqy,400230,20136,331
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0618; 618,James R. Langevin,langevin,US House,2,FALSE,democratic,mail,24,N00009724,Q1397290,Democrat,Langevin,James,R.,James R. Langevin,,Jim,H0RI02139,,kg:/m/02tvqy,400230,20136,331
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0618; 618,Rhue R. Reis,reis,US House,2,FALSE,republican,election day,192,,,,,,,,,,H4RI02107,"REIS, RHUE",,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0618; 618,Rhue R. Reis,reis,US House,2,FALSE,republican,mail,13,,,,,,,,,,H4RI02107,"REIS, RHUE",,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0602; 602,,,US House,2,TRUE,non-partisan,election day,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0602; 602,,,US House,2,TRUE,non-partisan,total,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0602; 602,,,US House,2,TRUE,non-partisan,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0602; 602,Salvatore G. Caiozzo,caiozzo,US House,2,FALSE,independent,election day,9,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0602; 602,Salvatore G. Caiozzo,caiozzo,US House,2,FALSE,independent,mail,2,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0602; 602,Jeffrey C. Johnson,johnson,US House,2,FALSE,independent,election day,27,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0602; 602,Jeffrey C. Johnson,johnson,US House,2,FALSE,independent,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0602; 602,James R. Langevin,langevin,US House,2,FALSE,democratic,election day,150,N00009724,Q1397290,Democrat,Langevin,James,R.,James R. Langevin,,Jim,H0RI02139,,kg:/m/02tvqy,400230,20136,331
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0602; 602,James R. Langevin,langevin,US House,2,FALSE,democratic,mail,4,N00009724,Q1397290,Democrat,Langevin,James,R.,James R. Langevin,,Jim,H0RI02139,,kg:/m/02tvqy,400230,20136,331
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0602; 602,Rhue R. Reis,reis,US House,2,FALSE,republican,election day,85,,,,,,,,,,H4RI02107,"REIS, RHUE",,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0602; 602,Rhue R. Reis,reis,US House,2,FALSE,republican,mail,0,,,,,,,,,,H4RI02107,"REIS, RHUE",,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0604; 604,,,US House,2,TRUE,non-partisan,election day,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0604; 604,,,US House,2,TRUE,non-partisan,total,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0604; 604,,,US House,2,TRUE,non-partisan,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0604; 604,Salvatore G. Caiozzo,caiozzo,US House,2,FALSE,independent,election day,31,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0604; 604,Salvatore G. Caiozzo,caiozzo,US House,2,FALSE,independent,mail,3,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0604; 604,Jeffrey C. Johnson,johnson,US House,2,FALSE,independent,election day,84,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0604; 604,Jeffrey C. Johnson,johnson,US House,2,FALSE,independent,mail,4,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0604; 604,James R. Langevin,langevin,US House,2,FALSE,democratic,election day,494,N00009724,Q1397290,Democrat,Langevin,James,R.,James R. Langevin,,Jim,H0RI02139,,kg:/m/02tvqy,400230,20136,331
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0604; 604,James R. Langevin,langevin,US House,2,FALSE,democratic,mail,34,N00009724,Q1397290,Democrat,Langevin,James,R.,James R. Langevin,,Jim,H0RI02139,,kg:/m/02tvqy,400230,20136,331
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0604; 604,Rhue R. Reis,reis,US House,2,FALSE,republican,election day,311,,,,,,,,,,H4RI02107,"REIS, RHUE",,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0604; 604,Rhue R. Reis,reis,US House,2,FALSE,republican,mail,9,,,,,,,,,,H4RI02107,"REIS, RHUE",,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0612; 612,,,US House,2,TRUE,non-partisan,election day,3,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0612; 612,,,US House,2,TRUE,non-partisan,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0612; 612,Salvatore G. Caiozzo,caiozzo,US House,2,FALSE,independent,election day,33,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0612; 612,Salvatore G. Caiozzo,caiozzo,US House,2,FALSE,independent,mail,1,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0612; 612,Jeffrey C. Johnson,johnson,US House,2,FALSE,independent,election day,71,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Kent County,44003,01219778,41.677331,-71.578786,Coventry,Coventry 0612; 612,Jeffrey C. Johnson,johnson,US House,2,FALSE,independent,mail,2,,,,,,,,,,,,,,,
